id,name,network_level,source,lat,lon,coord_source,coord_quality,voltage_in_kv,voltage_out_kv,voltage_levels,voltage_source,capacity_available_mw,capacity_reserved_mw,capacity_total_mw,operator,commune,departement,region,function,substation_type,osm_id,osm_match_score,osm_match_distance_m,source_id,code_insee,capacity_source,last_updated,notes
ORE_56047_loc_4802321_m275454,,DX_SOURCE,AGENCE_ORE,48.02320687760438,-2.7545434086133462,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Crédin,Morbihan,Bretagne,,,way_180306880,,8.51508200441675,56047,56047,MISSING,14/03/2025,
ORE_45203_loc_4782968_168048,,DX_SOURCE,AGENCE_ORE,47.829684376624954,1.680483214250201,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Meung-sur-Loire,Loiret,Centre-Val de Loire,,,way_128906247,,21.424403150302897,45203,45203,MISSING,14/03/2025,
ORE_89086_loc_4788671_310659,,DX_SOURCE,AGENCE_ORE,47.886709427225085,3.106591394085509,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Charny Orée de Puisaye,Yonne,Bourgogne-Franche-Comté,,,way_224367937,,22.778652643838466,89086,89086,MISSING,14/03/2025,
ORE_11129_loc_4293536_220065,,DX_SOURCE,AGENCE_ORE,42.9353619473294,2.200650559525219,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Espéraza,Aude,Occitanie,,,way_175154691,,24.96104097443936,11129,11129,MISSING,14/03/2025,
ORE_80625_loc_4970677_253206,,DX_SOURCE,AGENCE_ORE,49.706767047150635,2.53205991536635,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Trois-Rivières,Somme,Hauts-de-France,,transmission,way_195566003,,20.198489735540484,80625,80625,MISSING,14/03/2025,
ORE_84106_loc_4421764_488606,,DX_SOURCE,AGENCE_ORE,44.21764334998769,4.8860603479130305,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Sainte-Cécile-les-Vignes,Vaucluse,Provence-Alpes-Côte d'Azur,,,way_183750863,,41.122903257495935,84106,84106,MISSING,14/03/2025,
ORE_33449_loc_4489118_m074297,,DX_SOURCE,AGENCE_ORE,44.89117617571683,-0.7429675181111818,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Saint-Médard-en-Jalles,Gironde,Nouvelle-Aquitaine,,distribution,way_222002645,,28.569207917805095,33449,33449,MISSING,14/03/2025,
ORE_51243_loc_4864866_397500,,DX_SOURCE,AGENCE_ORE,48.64865673950044,3.9750012442612053,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Faux-Fresnay,Marne,Grand Est,,distribution,way_1081289197,,36.2535559724831,51243,51243,MISSING,14/03/2025,
ORE_45191_loc_4828330_240019,,DX_SOURCE,AGENCE_ORE,48.28330067921758,2.4001936706949825,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Le Malesherbois,Loiret,Centre-Val de Loire,,,way_248459696,,30.867184351725452,45191,45191,MISSING,14/03/2025,
ORE_27646_loc_4935001_038344,,DX_SOURCE,AGENCE_ORE,49.3500081116006,0.38344409451748,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Le Torpt,Eure,Normandie,,,way_166897343,,56.29218002488043,27646,27646,MISSING,14/03/2025,
ORE_13087_loc_4347098_561592,,DX_SOURCE,AGENCE_ORE,43.47098150768345,5.615917309566607,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Rousset,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,way_147174229,,12.086666771205612,13087,13087,MISSING,14/03/2025,
ORE_72008_loc_4792191_018370,,DX_SOURCE,AGENCE_ORE,47.92190953024075,0.1837007110522745,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Arnage,Sarthe,Pays de la Loire,,transmission,way_28525395,,39.54369789609949,72008,72008,MISSING,14/03/2025,
ORE_86194_loc_4660853_034375,,DX_SOURCE,AGENCE_ORE,46.60852529204849,0.34374551411921794,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Poitiers,Vienne,Nouvelle-Aquitaine,,transmission,way_116454779,,21.84923882585902,86194,86194,MISSING,14/03/2025,
ORE_13085_loc_4325141_558033,,DX_SOURCE,AGENCE_ORE,43.25140702774432,5.580326712668106,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Roquefort-la-Bédoule,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,way_118689278,,11.520815056549292,13085,13085,MISSING,14/03/2025,
ORE_69388_loc_4573774_487080,,DX_SOURCE,AGENCE_ORE,45.73774051943639,4.870796379778128,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Lyon 8e Arrondissement,Rhône,Auvergne-Rhône-Alpes,,,way_590596991,,2.561209498130363,69388,69388,MISSING,14/03/2025,
ORE_91044_loc_4866774_228193,,DX_SOURCE,AGENCE_ORE,48.667739816294834,2.2819338739122443,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Ballainvilliers,Essonne,Île-de-France,,distribution,way_491948657,,12.35381610176188,91044,91044,MISSING,14/03/2025,
ORE_91228_loc_4861629_243018,,DX_SOURCE,AGENCE_ORE,48.61628909936718,2.4301816525559548,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Évry-Courcouronnes,Essonne,Île-de-France,,distribution,way_34583920,,33.661443496787115,91228,91228,MISSING,14/03/2025,
ORE_78126_loc_4884995_211005,,DX_SOURCE,AGENCE_ORE,48.84994514784552,2.1100533925555456,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,La Celle-Saint-Cloud,Yvelines,Île-de-France,,,way_183914939,,10.574171842775916,78126,78126,MISSING,14/03/2025,
ORE_57073_loc_4913986_680504,,DX_SOURCE,AGENCE_ORE,49.13985964563948,6.805036849282416,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Betting,Moselle,Grand Est,,distribution,way_158062902,,24.45984558429779,57073,57073,MISSING,14/03/2025,
ORE_50147_loc_4903424_m144608,,DX_SOURCE,AGENCE_ORE,49.03424120405227,-1.4460774797850902,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Coutances,Manche,Normandie,,distribution,way_177912871,,25.26705915136352,50147,50147,MISSING,14/03/2025,
ORE_68226_loc_4803706_713060,,DX_SOURCE,AGENCE_ORE,48.03705866409854,7.130602863836048,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Munster,Haut-Rhin,Grand Est,,minor_distribution,way_338649252,,13.152953906226191,68226,68226,MISSING,14/03/2025,
ORE_17218_loc_4629951_m098609,,DX_SOURCE,AGENCE_ORE,46.29950963235491,-0.9860876922023736,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Marans,Charente-Maritime,Nouvelle-Aquitaine,,,way_155335053,,22.915741686363482,17218,17218,MISSING,14/03/2025,
ORE_66037_loc_4270788_298567,,DX_SOURCE,AGENCE_ORE,42.70788101304806,2.9856688204307047,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Canet-en-Roussillon,Pyrénées-Orientales,Occitanie,,distribution,way_62989676,,11.120542466429123,66037,66037,MISSING,14/03/2025,
ORE_64495_loc_4338343_m154222,,DX_SOURCE,AGENCE_ORE,43.383430966422694,-1.5422198977697208,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Saint-Pée-sur-Nivelle,Pyrénées-Atlantiques,Nouvelle-Aquitaine,,,way_1167511675,,26.910816539877597,64495,64495,MISSING,14/03/2025,
ORE_61484_loc_4826726_069547,,DX_SOURCE,AGENCE_ORE,48.26726102904668,0.6954667927397366,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Val-au-Perche,Orne,Normandie,,traction,way_194706972,,26.34552149110651,61484,61484,MISSING,14/03/2025,
ORE_35051_loc_4810992_m162128,,DX_SOURCE,AGENCE_ORE,48.1099226134799,-1.6212762264520912,OFFICIAL,EXACT,90.0,25.0,90kV/25kV,OSM,,,,Enedis,Cesson-Sévigné,Ille-et-Vilaine,Bretagne,,traction,way_194329110,,46.84761778003769,35051,35051,MISSING,14/03/2025,
ORE_59299_loc_5065679_321014,,DX_SOURCE,AGENCE_ORE,50.656790085600555,3.2101446459514613,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Hem,Nord,Hauts-de-France,,,way_589691203,,43.05645307391054,59299,59299,MISSING,14/03/2025,
ORE_64430_loc_4350176_m077975,,DX_SOURCE,AGENCE_ORE,43.50175500941006,-0.7797468536943232,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Orthez,Pyrénées-Atlantiques,Nouvelle-Aquitaine,,,way_147039754,,16.685100559569438,64430,64430,MISSING,14/03/2025,
ORE_59369_loc_5031217_350538,,DX_SOURCE,AGENCE_ORE,50.31217031486798,3.505383010513578,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Maing,Nord,Hauts-de-France,,transmission,way_129624451,,60.44316222059795,59369,59369,MISSING,14/03/2025,
ORE_42242_loc_4553781_463550,,DX_SOURCE,AGENCE_ORE,45.5378094672419,4.635503214202344,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Saint-Joseph,Loire,Auvergne-Rhône-Alpes,,transmission,way_132205224,,13.660706823073417,42242,42242,MISSING,14/03/2025,
ORE_33529_loc_4461610_m112574,,DX_SOURCE,AGENCE_ORE,44.6160972878791,-1.125741367108545,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,La Teste-de-Buch,Gironde,Nouvelle-Aquitaine,,,way_226208374,,29.60044077569547,33529,33529,MISSING,14/03/2025,
ORE_24451_loc_4551424_065780,,DX_SOURCE,AGENCE_ORE,45.51423831416343,0.657798365503931,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Saint-Martial-de-Valette,Dordogne,Nouvelle-Aquitaine,,transmission,way_226078669,,25.276138428605414,24451,24451,MISSING,14/03/2025,
ORE_66095_loc_4245894_190147,,DX_SOURCE,AGENCE_ORE,42.45894416101472,1.9014660198236932,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Latour-de-Carol,Pyrénées-Orientales,Occitanie,,,way_175236129,,24.109311456503775,66095,66095,MISSING,14/03/2025,
ORE_33551_loc_4508064_m063377,,DX_SOURCE,AGENCE_ORE,45.080644760156154,-0.6337689299153723,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Villeneuve,Gironde,Nouvelle-Aquitaine,,,way_491111150,,28.000863180072482,33551,33551,MISSING,14/03/2025,
ORE_14258_loc_4891433_m019462,,DX_SOURCE,AGENCE_ORE,48.91432578162604,-0.19462338924934208,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Falaise,Calvados,Normandie,,,way_48858135,,31.47192839339132,14258,14258,MISSING,14/03/2025,
ORE_18050_loc_4705074_230687,,DX_SOURCE,AGENCE_ORE,47.050740732852184,2.3068710492618467,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,La Chapelle-Saint-Ursin,Cher,Centre-Val de Loire,,distribution,way_199421654,,25.362208837593613,18050,18050,MISSING,14/03/2025,
ORE_53054_loc_4809594_m074977,,DX_SOURCE,AGENCE_ORE,48.0959396113648,-0.7497705869106812,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Changé,Mayenne,Pays de la Loire,,,way_574963420,,24.613186183600703,53054,53054,MISSING,14/03/2025,
ORE_24551_loc_4540982_090109,,DX_SOURCE,AGENCE_ORE,45.40982072857211,0.9010885673073068,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Thiviers,Dordogne,Nouvelle-Aquitaine,,,way_138213686,,28.897575677843726,24551,24551,MISSING,14/03/2025,
ORE_29004_loc_4792413_m367504,,DX_SOURCE,AGENCE_ORE,47.92412801076285,-3.675036255230787,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Bannalec,Finistère,Bretagne,,distribution,way_136415197,,26.844436407062584,29004,29004,MISSING,14/03/2025,
ORE_29039_loc_4789483_m389111,,DX_SOURCE,AGENCE_ORE,47.89482985096241,-3.8911092674254055,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Concarneau,Finistère,Bretagne,,transmission,way_99623587,,61.22697438071087,29039,29039,MISSING,14/03/2025,
ORE_31188_loc_4356540_119824,,DX_SOURCE,AGENCE_ORE,43.56539903589266,1.198239067788238,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Fontenilles,Haute-Garonne,Occitanie,,,way_115437691,,27.175529205589964,31188,31188,MISSING,14/03/2025,
ORE_34174_loc_4394575_372478,,DX_SOURCE,AGENCE_ORE,43.94575261856812,3.724776463357978,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Moulès-et-Baucels,Hérault,Occitanie,,transmission,way_121087628,,44.56845786102746,34174,34174,MISSING,14/03/2025,
ORE_07295_loc_4481634_459791,,DX_SOURCE,AGENCE_ORE,44.81634368719484,4.597912941803021,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Saint-Sauveur-de-Montagut,Ardèche,Auvergne-Rhône-Alpes,,,way_171855077,,18.841520213760486,07295,07295,MISSING,14/03/2025,
ORE_18273_loc_4685827_229421,,DX_SOURCE,AGENCE_ORE,46.858265790769806,2.2942144851683706,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Venesmes,Cher,Centre-Val de Loire,,,way_185496302,,24.752811792281783,18273,18273,MISSING,14/03/2025,
ORE_13056_loc_4338411_502440,,DX_SOURCE,AGENCE_ORE,43.38410569113935,5.024398895465189,OFFICIAL,EXACT,20.0,20.0,20kV/20kV,OSM,,,,Enedis,Martigues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,minor_distribution,way_1212035155,,40.37324693273118,13056,13056,MISSING,14/03/2025,
ORE_24264_loc_4500917_012850,,DX_SOURCE,AGENCE_ORE,45.00916724684125,0.12850265105507558,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Ménesplet,Dordogne,Nouvelle-Aquitaine,,distribution,way_124712683,,1.4697792339326845,24264,24264,MISSING,14/03/2025,
ORE_28391_loc_4819563_195063,,DX_SOURCE,AGENCE_ORE,48.19562518774107,1.9506328860526982,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,SICAP,Toury,Eure-et-Loir,Centre-Val de Loire,,distribution,way_383581681,,14.788030806412634,28391,28391,MISSING,11/02/2025,
ORE_02192_loc_4920345_324603,,DX_SOURCE,AGENCE_ORE,49.20345015408193,3.2460273831123545,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Chouy,Aisne,Hauts-de-France,,transmission,way_181443523,,9.423935777968007,02192,02192,MISSING,14/03/2025,
ORE_40105_loc_4403220_m065864,,DX_SOURCE,AGENCE_ORE,44.03219601860305,-0.6586390361044747,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Garein,Landes,Nouvelle-Aquitaine,,distribution,way_193019213,,21.441375977042302,40105,40105,MISSING,14/03/2025,
ORE_72068_loc_4774496_058191,,DX_SOURCE,AGENCE_ORE,47.74496297074944,0.5819070342858286,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,La Chartre-sur-le-Loir,Sarthe,Pays de la Loire,,,way_178012104,,6.908008086268838,72068,72068,MISSING,14/03/2025,
ORE_40167_loc_4424085_m051969,,DX_SOURCE,AGENCE_ORE,44.24085097060881,-0.5196883485629196,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Luxey,Landes,Nouvelle-Aquitaine,,distribution,way_193983452,,59.350688673714885,40167,40167,MISSING,14/03/2025,
ORE_77182_loc_4877572_329642,,DX_SOURCE,AGENCE_ORE,48.77571577780095,3.296415800743414,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,La Ferté-Gaucher,Seine-et-Marne,Île-de-France,,,way_198309388,,23.39748783503048,77182,77182,MISSING,14/03/2025,
ORE_02381_loc_4992103_406988,,DX_SOURCE,AGENCE_ORE,49.921032397785204,4.069877191404612,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Hirson,Aisne,Hauts-de-France,,transmission,way_178064366,,41.41773991073057,02381,02381,MISSING,14/03/2025,
ORE_72132_loc_4819757_063863,,DX_SOURCE,AGENCE_ORE,48.19757156010822,0.6386299679203926,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,La Ferté-Bernard,Sarthe,Pays de la Loire,,,way_194779588,,16.323504207099123,72132,72132,MISSING,14/03/2025,
ORE_70451_loc_4769556_662718,,DX_SOURCE,AGENCE_ORE,47.69555917291448,6.627179540964065,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Ronchamp,Haute-Saône,Bourgogne-Franche-Comté,,,way_123210987,,41.37630875920256,70451,70451,MISSING,14/03/2025,
ORE_25539_loc_4746634_686307,,DX_SOURCE,AGENCE_ORE,47.46634023715943,6.863072260857413,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Seloncourt,Doubs,Bourgogne-Franche-Comté,,distribution,way_123098496,,32.77901555567588,25539,25539,MISSING,14/03/2025,
ORE_13108_loc_4382415_469286,,DX_SOURCE,AGENCE_ORE,43.82415101433238,4.692855116493432,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Tarascon,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,distribution,way_153624126,,32.868977933487166,13108,13108,MISSING,14/03/2025,
ORE_13076_loc_4382613_501873,,DX_SOURCE,AGENCE_ORE,43.826131929649776,5.018727649842128,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Plan-d'Orgon,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,,,13076,13076,MISSING,14/03/2025,
ORE_04006_loc_4427404_657936,,DX_SOURCE,AGENCE_ORE,44.274042748098296,6.579358604457486,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Allos,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,,,way_127963881,,9.870812749551432,04006,04006,MISSING,14/03/2025,
ORE_15226_loc_4470786_243031,,DX_SOURCE,AGENCE_ORE,44.707863561979025,2.4303109854330707,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Sénezergues,Cantal,Auvergne-Rhône-Alpes,,,way_113623883,,28.67519280487354,15226,15226,MISSING,14/03/2025,
ORE_75101_loc_4886322_234767,,DX_SOURCE,AGENCE_ORE,48.86321825801089,2.347673676195632,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Paris 1er Arrondissement,Paris,Île-de-France,,distribution,way_231157315,,8.446495392066767,75101,75101,MISSING,14/03/2025,
ORE_28229_loc_4845702_145840,,DX_SOURCE,AGENCE_ORE,48.457022823101966,1.4584022710609268,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Mainvilliers,Eure-et-Loir,Centre-Val de Loire,,,way_823662707,,8.211358584367554,28229,28229,MISSING,14/03/2025,
ORE_75115_loc_4884536_228336,,DX_SOURCE,AGENCE_ORE,48.84536227482692,2.2833647584170405,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Paris 15e Arrondissement,Paris,Île-de-France,,distribution,way_41834104,,22.368232066775697,75115,75115,MISSING,14/03/2025,
ORE_08174_loc_4972445_493528,,DX_SOURCE,AGENCE_ORE,49.72445085225618,4.935280005531883,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Floing,Ardennes,Grand Est,,,way_209184884,,7.821136573542359,08174,08174,MISSING,14/03/2025,
ORE_42147_loc_4559572_408093,,DX_SOURCE,AGENCE_ORE,45.595716636249385,4.080927559371094,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Montbrison,Loire,Auvergne-Rhône-Alpes,,distribution,way_131395041,,16.415191019797057,42147,42147,MISSING,14/03/2025,
ORE_76216_loc_4946400_104891,,DX_SOURCE,AGENCE_ORE,49.46399637651325,1.0489062432130303,OFFICIAL,EXACT,20.0,20.0,20kV/20kV,OSM,,,,Enedis,Déville-lès-Rouen,Seine-Maritime,Normandie,,minor_distribution,node_13104072074,,18.418788215522188,76216,76216,MISSING,14/03/2025,
ORE_49018_loc_4753145_m010011,,DX_SOURCE,AGENCE_ORE,47.531454815527326,-0.1001141304983117,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Baugé-en-Anjou,Maine-et-Loire,Pays de la Loire,,transmission,way_204256578,,18.66542969957344,49018,49018,MISSING,14/03/2025,
ORE_92050_loc_4888743_220306,,DX_SOURCE,AGENCE_ORE,48.8874333791437,2.2030592891921033,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Nanterre,Hauts-de-Seine,Île-de-France,,distribution,way_292180238,,6.4739438671702345,92050,92050,MISSING,14/03/2025,
ORE_09285_loc_4287191_120416,,DX_SOURCE,AGENCE_ORE,42.871910786877706,1.2041649427675292,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Seix,Ariège,Occitanie,,,way_173657222,,37.18211815306595,09285,09285,MISSING,14/03/2025,
ORE_46009_loc_4466901_187770,,DX_SOURCE,AGENCE_ORE,44.669007593512525,1.8776977600562388,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Assier,Lot,Occitanie,,,way_462322542,,37.79553243405279,46009,46009,MISSING,14/03/2025,
ORE_86088_loc_4654381_030221,,DX_SOURCE,AGENCE_ORE,46.543806522809696,0.3022120050427847,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Croutelle,Vienne,Nouvelle-Aquitaine,,,way_154388843,,26.14500458412455,86088,86088,MISSING,14/03/2025,
ORE_88516_loc_4819003_595012,,DX_SOURCE,AGENCE_ORE,48.190033856557875,5.950118498174018,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Vittel,Vosges,Grand Est,,transmission,way_120945065,,49.6962119875878,88516,88516,MISSING,14/03/2025,
ORE_31149_loc_4359647_130972,,DX_SOURCE,AGENCE_ORE,43.59646833572066,1.3097189060926304,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Colomiers,Haute-Garonne,Occitanie,,distribution,way_601385593,,39.47244232326568,31149,31149,MISSING,14/03/2025,
ORE_59368_loc_5064587_307875,,DX_SOURCE,AGENCE_ORE,50.64587076503545,3.078750326185656,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,La Madeleine,Nord,Hauts-de-France,,,node_5631180251,,8.494312390122339,59368,59368,MISSING,14/03/2025,
ORE_37261_loc_4737781_067436,,DX_SOURCE,AGENCE_ORE,47.37780722867869,0.6743632883082237,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Tours,Indre-et-Loire,Centre-Val de Loire,,,way_128846316,,32.85059237512736,37261,37261,MISSING,14/03/2025,
ORE_38020_loc_4503066_607824,,DX_SOURCE,AGENCE_ORE,45.03065840274051,6.078236241010372,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Auris,Isère,Auvergne-Rhône-Alpes,,transmission,way_181412906,,54.14798279597972,38020,38020,MISSING,14/03/2025,
ORE_41252_loc_4767617_144735,,DX_SOURCE,AGENCE_ORE,47.67616717776419,1.4473512797794645,OFFICIAL,EXACT,20.0,20.0,20kV/20kV,OSM,,,,Enedis,Suèvres,Loir-et-Cher,Centre-Val de Loire,,minor_distribution,way_441535631,,0.9127160372924878,41252,41252,MISSING,14/03/2025,
ORE_76740_loc_4950011_125809,,DX_SOURCE,AGENCE_ORE,49.500106674134344,1.2580938565405513,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,La Vieux-Rue,Seine-Maritime,Normandie,,distribution,way_166594693,,45.02644073197749,76740,76740,MISSING,14/03/2025,
ORE_40243_loc_4391862_m091532,,DX_SOURCE,AGENCE_ORE,43.918617515422014,-0.9153216733859969,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Rion-des-Landes,Landes,Nouvelle-Aquitaine,,,way_135512231,,15.210491264146755,40243,40243,MISSING,14/03/2025,
ORE_40090_loc_4367133_m080959,,DX_SOURCE,AGENCE_ORE,43.6713334500868,-0.8095867684157071,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Donzacq,Landes,Nouvelle-Aquitaine,,,way_147745325,,59.78083690107744,40090,40090,MISSING,14/03/2025,
ORE_59013_loc_5060699_318389,,DX_SOURCE,AGENCE_ORE,50.60698955024186,3.1838878762081118,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Anstaing,Nord,Hauts-de-France,,,way_59836006,,67.54981017142646,59013,59013,MISSING,14/03/2025,
ORE_16206_loc_4587666_016051,,DX_SOURCE,AGENCE_ORE,45.87665644243696,0.1605136061013354,OFFICIAL,EXACT,90.0,20.0,90kV/20kV,OSM,,,,Enedis,Mansle-les-Fontaines,Charente,Nouvelle-Aquitaine,,distribution,way_891021132,,30.387744985314047,16206,16206,MISSING,14/03/2025,
ORE_13001_loc_4348535_535574,,DX_SOURCE,AGENCE_ORE,43.48534630809073,5.355744473525239,OFFICIAL,EXACT,225.0,20.0,225kV/20kV,OSM,,,,Enedis,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,transmission,way_27428702,,30.841075391236288,13001,13001,MISSING,14/03/2025,
ORE_01053_loc_4619999_523894,,DX_SOURCE,AGENCE_ORE,46.1999927468696,5.238936120493012,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Bourg-en-Bresse,Ain,Auvergne-Rhône-Alpes,,,way_214806107,,19.368341264094823,01053,01053,MISSING,14/03/2025,
ORE_22014_loc_4844473_m228375,,DX_SOURCE,AGENCE_ORE,48.44473238746077,-2.283748399357427,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Bourseul,Côtes-d'Armor,Bretagne,,,way_322935619,,38.53289872716468,22014,22014,MISSING,14/03/2025,
ORE_64484_loc_4317811_m121884,,DX_SOURCE,AGENCE_ORE,43.17810847067487,-1.2188406447707973,OFFICIAL,EXACT,63.0,20.0,63kV/20kV,DEFAULT,,,,Enedis,Saint-Jean-le-Vieux,Pyrénées-Atlantiques,Nouvelle-Aquitaine,,distribution,way_146904010,,17.579520736002294,64484,64484,MISSING,14/03/2025,
